ID,Manager,Name Country,Title,First,Middle,Last,Suffix,Type,Reason,Hire Date,End Date,Job Code,Position,Business,Location,Office,Time Type,Assigned Shift,Default Weekly Hours,Scheduled Weekly Hours,Pay Type,Custom Job Class,WCC,Effective Date,Address Country,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Address Line 5,Address Line 6,Address Line 7,Address Line 8,Address Line 9,Address Line 1 - Local,Address Line 2 - Local,Address Line 3 - Local,Address Line 4 - Local,Address Line 5 - Local,Address Line 6 - Local,Address Line 7 - Local,Address Line 8 - Local,Address Line 9 - Local,City,City Subdivision 1,City Subdivision 2,City Subdivision 1 - Local,City Subdivision 2 - Local,Country Region,Region Subdivision 1,Region Subdivision 2,Region Subdivision 1 - Local,Region Subdivision 2 - Local,Postal Code,Address Public,Address Primary,Address Type,Address Use For,Local City,Address ID,Country Code,Phone Country Code,Number,Extension,Device Type,Phone Public,Phone Primary,Phone Usage Type,Phone Use For,Phone ID,Email Address,Comments,Email Public,Email Primary,Email Usage Type,Email Use For,Email ID
21043,21040,United States of America,,Matt,,Eklund,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Research_and_Development,"Director, Product Management","Director, Product Management",San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_2008,FT,,40,40,Salaried,,8810,1/7/2008,USA,88 Cresta Vista Lane,,,,,,,,,,,,,,,,,,Portola Valley,,,,,California,,,,,94028,,Yes,Home,,,Matt_Eklund_88_Cresta_Vista_Lane,1,United States of America (+1),(650) 854-6549,,Landline,Public,Yes,Home,,Matt_Eklund_HOME_Primary,meklund@hcm.show,,Public,Yes,Work,,Matt_Eklund_WORK_Primary
21044,21040,United States of America,,Stephanie,,Astor,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Research_and_Development,"Director, Research & Development","Director, Research & Development",San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_2009,FT,,40,40,Salaried,,8810,1/7/2008,USA,635 Marina Boulevard,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94123,,Yes,Home,,,Stephanie_Astor_635_Marina_Boulevard,1,United States of America (+1),(415) 346-0491,,Landline,Public,Yes,Home,,Stephanie_Astor_HOME_Primary,sastor@hcm.show,,Public,Yes,Work,,Stephanie_Astor_WORK_Primary
21045,21046,United States of America,,Nathan,,Moore,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Accounting_Specialist_AP,Accounting Specialist - AP,Accounting Specialist - AP,Chicago,,FT,,40,40,Salaried,,8803,7/1/2007,USA,2705 Lawndale Ave,,,,,,,,,,,,,,,,,,Evanston,,,,,Illinois,,,,,60201,,Yes,Home,,,Nathan_Moore_2705_Lawndale_Ave,1,United States of America (+1),(847) 239-2311,,Landline,Public,Yes,Home,,Nathan_Moore_HOME_Primary,nmoore@hcm.show,,Public,Yes,Work,,Nathan_Moore_WORK_Primary
21046,21017,United States of America,,James,,Walker,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Manager_Accounts_Payable,"Manager, Accounts Payable","Manager, Accounts Payable",Chicago,,FT,,40,40,Salaried,,8810,1/7/2008,USA,7 Birch Avenue,,,,,,,,,,,,,,,,,,Downers Grove,,,,,Illinois,,,,,60515,,Yes,Home,,,James_Walker_7_Birch_Avenue,1,United States of America (+1),(312) 344-6833,,Landline,Public,Yes,Home,,James_Walker_HOME_Primary,jwalker@hcm.show,,Public,Yes,Work,,James_Walker_WORK_Primary
21047,21042,United States of America,,Kumar,,Chopra,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Development,Product Developer,Product Developer,San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_2003,FT,,40,40,Salaried,,8810,1/7/2008,USA,38821 Canyon Heights Drive,,,,,,,,,,,,,,,,,,Fremont,,,,,California,,,,,94536,,Yes,Home,,,Kumar_Chopra_38821_Canyon_Heights_Drive,1,United States of America (+1),(510) 742-8201,,Landline,Public,Yes,Home,,Kumar_Chopra_HOME_Primary,kchopra@hcm.show,,Public,Yes,Work,,Kumar_Chopra_WORK_Primary
21048,21042,United States of America,,Mitch,,Zimmermann,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Development,Product Developer,Product Developer,San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_2004,FT,,40,40,Salaried,,8810,1/7/2008,USA,595 Becado Drive,,,,,,,,,,,,,,,,,,Fremont,,,,,California,,,,,94539,,Yes,Home,,,Mitch_Zimmermann_595_Becado_Drive,1,United States of America (+1),(510) 651-5657,,Landline,Public,Yes,Home,,Mitch_Zimmermann_HOME_Primary,mzimmerman@hcm.show,,Public,Yes,Work,,Mitch_Zimmermann_WORK_Primary
21049,21038,United States of America,,Madeline,,Fleming,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3001,FT,,40,40,Salaried,,8742,1/7/2008,USA,55 Shoshone Place,,,,,,,,,,,,,,,,,,Portola Valley,,,,,California,,,,,94028,,Yes,Home,,,Madeline_Fleming_55_Shoshone_Place,1,United States of America (+1),(650) 854-3708,,Landline,Public,Yes,Home,,Madeline_Fleming_HOME_Primary,mfleming@hcm.show,,Public,Yes,Work,,Madeline_Fleming_WORK_Primary
21050,21038,United States of America,,Brandon,,Harris,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Atlanta,,FT,,40,40,Salaried,,8742,1/7/2008,USA,377 10th Street  Apt. 7,,,,,,,,,,,,,,,,,,Atlanta,,,,,Georgia,,,,,30318,,Yes,Home,,,Brandon_Harris_377_10th_Street_Apt_7,1,United States of America (+1),(404) 772-5323,,Landline,Public,Yes,Home,,Brandon_Harris_HOME_Primary,bharris@hcm.show,,Public,Yes,Work,,Brandon_Harris_WORK_Primary
21051,21038,United States of America,,Juan,,Delgado,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,New_York,New_York_1155_Building_Cubicle_1503,FT,,40,40,Salaried,,8742,1/7/2008,USA,312 S. Wellington Street,,,,,,,,,,,,,,,,,,New York,,,,,New York,,,,,10038,,Yes,Home,,,Juan_Delgado_312_S_Wellington_Street,1,United States of America (+1),(718) 821-1444,,Landline,Public,Yes,Home,,Juan_Delgado_HOME_Primary,jdelgado@hcm.show,,Public,Yes,Work,,Juan_Delgado_WORK_Primary
21052,21038,United States of America,,Jennifer,,Carter,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Chicago,,FT,,40,40,Salaried,,8742,1/7/2008,USA,7 Woodland Drive,,,,,,,,,,,,,,,,,,Deerfield,,,,,Illinois,,,,,60015,,Yes,Home,,,Jennifer_Carter_7_Woodland_Drive,1,United States of America (+1),(847) 923-1747,,Landline,Public,Yes,Home,,Jennifer_Carter_HOME_Primary,jcarter@hcm.show,,Public,Yes,Work,,Jennifer_Carter_WORK_Primary
21053,21002,United States of America,,Jake,,Lee,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Executive_VP_Sales_and_Marketing,"Executive VP, Sales & Marketing","Executive VP, Sales & Marketing",Boston,,FT,,40,40,Salaried,,8810,1/7/2008,USA,9 Highland Avenue,,,,,,,,,,,,,,,,,,Quincy,,,,,Massachusetts,,,,,2170,,Yes,Home,,,Jake_Lee_9_Highland_Avenue,1,United States of America (+1),(617) 647-2289,,Landline,Public,Yes,Home,,Jake_Lee_HOME_Primary,jlee@hcm.show,,Public,Yes,Work,,Jake_Lee_WORK_Primary
21054,21039,United States of America,,Gavin,,Li,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Inside_Sales_Representative,Inside Sales Representative,Inside Sales Representative,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3004,FT,,40,40,Salaried,,8810,1/7/2008,USA,42 Highland Avenue,,,,,,,,,,,,,,,,,,San Carlos,,,,,California,,,,,94070,,Yes,Home,,,Gavin_Li_42_Highland_Avenue,1,United States of America (+1),(650) 365-3288,,Landline,Public,Yes,Home,,Gavin_Li_HOME_Primary,gli@hcm.show,,Public,Yes,Work,,Gavin_Li_WORK_Primary
21055,21027,United States of America,,Melissa,,Hartman,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Tax,"Director, Tax","Director, Tax",Atlanta,,FT,,40,40,Salaried,,8810,1/7/2008,USA,12815 Wyngate Trail,,,,,,,,,,,,,,,,,,Alpharetta,,,,,Georgia,,,,,30005,,Yes,Home,,,Melissa_Hartman_12815_Wyngate_Trail,1,United States of America (+1),(770) 832-0540,,Mobile,Public,Yes,Home,,Melissa_Hartman_HOME_Primary,mhartman@hcm.show,,Public,Yes,Work,,Melissa_Hartman_WORK_Primary
21056,21044,United States of America,,Joel,,Baker,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Strategy,Product Strategist,Product Strategist,New_York,New_York_1155_Building_Cubicle_1512,FT,,40,40,Salaried,,8810,1/7/2008,USA,4 Pine Island Road,,,,,,,,,,,,,,,,,,Rye,,,,,New York,,,,,10580,,Yes,Home,,,Joel_Baker_4_Pine_Island_Road,1,United States of America (+1),(516) 520-1977,,Landline,Public,Yes,Home,,Joel_Baker_HOME_Primary,jbaker@hcm.show,,Public,Yes,Work,,Joel_Baker_WORK_Primary
21057,21044,United States of America,,Leigh,,Hastings,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Strategy,Product Strategist,Product Strategist,Atlanta,,FT,,40,40,Salaried,,8810,1/7/2008,USA,777 Morosgo Drive  Apt. 2004,,,,,,,,,,,,,,,,,,Atlanta,,,,,Georgia,,,,,30324,,Yes,Home,,,Leigh_Hastings_Retired_777_Morosgo_Drive_Apt_2004,1,United States of America (+1),(770) 442-6509,,Landline,Public,Yes,Home,,Leigh_Hastings_HOME_Primary,lhastings@hcm.show,,Public,Yes,Work,,Leigh_Hastings_WORK_Primary
21058,21044,United States of America,,Michael,,Yang,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Strategy,Product Strategist,Product Strategist,San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_2010,FT,,40,40,Salaried,,8810,1/7/2008,USA,542 Greendale Way,,,,,,,,,,,,,,,,,,Redwood City,,,,,California,,,,,94062,,Yes,Home,,,Michael_Yang_542_Greendale_Way,1,United States of America (+1),(650) 561-8722,,Landline,Public,Yes,Home,,Michael_Yang_HOME_Primary,myang@hcm.show,,Public,Yes,Work,,Michael_Yang_WORK_Primary
21059,21043,United States of America,,Philip,,Spalding,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Management,Product Manager,Product Manager,San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_2011,FT,,40,40,Salaried,,8810,1/7/2008,USA,335 Hill Street,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94114,,Yes,Home,,,Philip_Spalding_335_Hill_Street,1,United States of America (+1),(415) 286-2034,,Landline,Public,Yes,Home,,Philip_Spalding_HOME_Primary,pspalding@hcm.show,,Public,Yes,Work,,Philip_Spalding_WORK_Primary
21060,21043,United States of America,,Barbara,,Palmer,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Management,Product Manager,Product Manager,Atlanta,,FT,,40,40,Salaried,,8810,1/7/2008,USA,"2596 Birchwood Road, NE",,,,,,,,,,,,,,,,,,Atlanta,,,,,Georgia,,,,,30305,,Yes,Home,,,Barbara_Palmer_2596_Birchwood_Road_NE,1,United States of America (+1),(770) 683-7427,,Landline,Public,Yes,Home,,Barbara_Palmer_HOME_Primary,bpalmer@hcm.show,,Public,Yes,Work,,Barbara_Palmer_WORK_Primary
21061,21044,United States of America,,Pablo,,Morales,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Strategy,Product Strategist,Product Strategist,Chicago,,FT,,40,40,Salaried,,8810,1/7/2008,USA,1046 N. Rush Street  Apt. 44E,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60611,,Yes,Home,,,Pablo_Morales_1046_N_Rush_Street_Apt_44E,1,United States of America (+1),(312) 783-3923,,Landline,Public,Yes,Home,,Pablo_Morales_HOME_Primary,pmorales@hcm.show,,Public,Yes,Work,,Pablo_Morales_WORK_Primary
21062,21043,United States of America,,Stefan,,Janowski,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Management,Product Manager,Product Manager,Chicago,,FT,,40,40,Salaried,,8810,1/7/2008,USA,474 North Lake Shore Drive  Apt. 3202,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60611,,Yes,Home,,,Stefan_Janowski_474_North_Lake_Shore_Drive_Apt_3202,1,United States of America (+1),(312) 672-8867,,Landline,Public,Yes,Home,,Stefan_Janowski_HOME_Primary,sjanowski@hcm.show,,Public,Yes,Work,,Stefan_Janowski_WORK_Primary
21063,21042,United States of America,,Dennis,,Tucker,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Product_Development,Product Developer,Product Developer,Boston,,FT,,40,40,Salaried,,8810,1/7/2008,USA,621 Stanton Road,,,,,,,,,,,,,,,,,,Brookline,,,,,Massachusetts,,,,,2445,,Yes,Home,,,Dennis_Tucker_621_Stanton_Road,1,United States of America (+1),(617) 524-2842,,Landline,Public,Yes,Home,,Dennis_Tucker_HOME_Primary,dtucker@hcm.show,,Public,Yes,Work,,Dennis_Tucker_WORK_Primary
21064,21039,United States of America,,Michael,,Sachs,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Inside_Sales_Representative,Inside Sales Representative,Inside Sales Representative,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3005,FT,,40,40,Salaried,,8810,1/7/2008,USA,7 Gravatt Drive,,,,,,,,,,,,,,,,,,Berkeley,,,,,California,,,,,94705,,Yes,Home,,,Michael_Sachs_7_Gravatt_Drive,1,United States of America (+1),(510) 822-5321,,Landline,Public,Yes,Home,,Michael_Sachs_HOME_Primary,msachs@hcm.show,,Public,Yes,Work,,Michael_Sachs_WORK_Primary
21065,21039,United States of America,,Heather,,Jennings,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Inside_Sales_Representative,Inside Sales Representative,Inside Sales Representative,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3006,FT,,40,40,Salaried,,8810,1/7/2008,USA,89 Estrada Place,,,,,,,,,,,,,,,,,,Redwood City,,,,,California,,,,,94062,,Yes,Home,,,Heather_Jennings_89_Estrada_Place,1,United States of America (+1),(650) 592-2212,,Landline,Public,Yes,Home,,Heather_Jennings_HOME_Primary,hjennings@hcm.show,,Public,Yes,Work,,Heather_Jennings_WORK_Primary
21066,21039,United States of America,,Grace,,Park,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Inside_Sales_Representative,Inside Sales Representative,Inside Sales Representative,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3007,FT,,40,40,Salaried,,8810,1/7/2008,USA,88 Graystone Terrace,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94114,,Yes,Home,,,Grace_Park_88_Graystone_Terrace,1,United States of America (+1),(415) 564-4451,,Landline,Public,Yes,Home,,Grace_Park_HOME_Primary,gpark@hcm.show,,Public,Yes,Work,,Grace_Park_WORK_Primary
21067,21038,United States of America,,Cheryl,,Edwards,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Boston,,FT,,40,40,Salaried,,8742,1/7/2008,USA,55 Chesham Road,,,,,,,,,,,,,,,,,,Brookline,,,,,Massachusetts,,,,,2445,,Yes,Home,,,Cheryl_Edwards_55_Chesham_Road,1,United States of America (+1),(617) 344-5221,,Landline,Public,Yes,Home,,Cheryl_Edwards_HOME_Primary,cedwards@hcm.show,,Public,Yes,Work,,Cheryl_Edwards_WORK_Primary
21068,21038,United States of America,,Donna,,Owens,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Dallas,,FT,,40,40,Salaried,,8742,1/7/2008,USA,4007 Bunny Run,,,,,,,,,,,,,,,,,,Austin,,,,,Texas,,,,,78746,,Yes,Home,,,Donna_Owens_4007_Bunny_Run,1,United States of America (+1),(512) 346-2029,,Landline,Public,Yes,Home,,Donna_Owens_HOME_Primary,dowens@hcm.show,,Public,Yes,Work,,Donna_Owens_WORK_Primary
21069,21038,United States of America,,Rodrigo,,Sanchez,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3002,FT,,40,40,Salaried,,8742,1/7/2008,USA,223 Hill Street,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94114,,Yes,Home,,,Rodrigo_Sanchez_223_Hill_Street,1,United States of America (+1),(415) 522-1710,,Landline,Public,Yes,Home,,Rodrigo_Sanchez_HOME_Primary,rsanchez@hcm.show,,Public,Yes,Work,,Rodrigo_Sanchez_WORK_Primary
21070,21091,United States of America,,Marco,,Silva,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Sales_Proposal_Specialist,Sales Proposal Specialist,Sales Proposal Specialist,Chicago,,FT,,40,40,Salaried,,8810,1/7/2008,USA,250 East Pearson Street  Apt. 703,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60611,,Yes,Home,,,Marco_Silva_250_East_Pearson_Street_Apt_703,1,United States of America (+1),(312) 922-0454,,Landline,Public,Yes,Home,,Marco_Silva_HOME_Primary,msilva@hcm.show,,Public,Yes,Work,,Marco_Silva_WORK_Primary
21071,21038,United States of America,,Neal,,Jackson,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Chicago,,FT,,40,40,Salaried,,8742,1/7/2008,USA,401 Barrett Street,,,,,,,,,,,,,,,,,,Downers Grove,,,,,Illinois,,,,,60516,,Yes,Home,,,Neal_Jackson_401_Barrett_Street,1,United States of America (+1),(312) 251-6029,,Landline,Public,Yes,Home,,Neal_Jackson_HOME_Primary,njackson@hcm.show,,Public,Yes,Work,,Neal_Jackson_WORK_Primary
21072,21430,United States of America,,Charles,,Bradley,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Internal_Auditor,Internal Auditor,Internal Auditor,New_York,New_York_1155_Building_Cubicle_1524,FT,,40,40,Salaried,,8803,1/7/2008,USA,48 Harbor Drive,,,,,,,,,,,,,,,,,,Greenwich,,,,,Connecticut,,,,,6830,,Yes,Home,,,Charles_Bradley_48_Harbor_Drive,1,United States of America (+1),(203) 821-4243,,Landline,Public,,Home,,Charles_Bradley_HOME,cbradley@hcm.show,,Public,Yes,Work,,Charles_Bradley_WORK_Primary
21073,21017,United States of America,,Kyle,,Hopkins,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Manager_Accounts_Receivable,"Manager, Accounts Receivable","Manager, Accounts Receivable",New_York,New_York_1155_Building_Cubicle_1522,FT,,40,40,Salaried,,8810,1/7/2008,USA,57 Bond Street  Apt. 7,,,,,,,,,,,,,,,,,,New York,,,,,New York,,,,,10012,,Yes,Home,,,Kyle_Hopkins_57_Bond_Street_Apt_7,1,United States of America (+1),(917) 650-2102,,Mobile,Public,Yes,Home,,Kyle_Hopkins_HOME_Primary,khopkins@hcm.show,,Public,Yes,Work,,Kyle_Hopkins_WORK_Primary
21074,21091,United States of America,,Julia,,Brant,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Sales_Compensation_Analyst,Sales Compensation Analyst,Sales Compensation Analyst,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3010,FT,,40,40,Salaried,,8810,1/7/2008,USA,645 Bates Avenue,,,,,,,,,,,,,,,,,,El Cerrito,,,,,California,,,,,94350,,Yes,Home,,,Julia_Brant_645_Bates_Avenue,1,United States of America (+1),(510) 544-2821,,Landline,Public,Yes,Home,,Julia_Brant_HOME_Primary,jbrant@hcm.show,,Public,Yes,Work,,Julia_Brant_WORK_Primary
21075,21004,United States of America,,Susan,,Steinberg,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Vice_President_Global_Support,"Vice President, Global Support","Vice President, Global Support",San_Francisco,San_Francisco_Embarcadero_Tower_2_Office_of_Global_Support,FT,,40,40,Salaried,,8810,1/7/2008,USA,280 Sycamore Avenue,,,,,,,,,,,,,,,,,,Mill Valley,,,,,California,,,,,94941,,Yes,Home,,,Susan_Steinberg_280_Sycamore_Avenue,1,United States of America (+1),(415) 438-2101,,Landline,Public,Yes,Home,,Susan_Steinberg_HOME_Primary,ssteinberg@hcm.show,,Public,Yes,Work,,Susan_Steinberg_WORK_Primary
21076,21075,Mexico,,Elsa,,Ramos,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Global_Support,"Director, Global Support","Director, Global Support",Mexico_City,,FT,,40,40,Salaried,,,6/29/2020,MEX,Avenida Veracruz 102,,,,,,,,,,,,,,,,,,Alcaldia Cuauhtémoc,Colonia Condesa,,,,Ciudad de Mexico,,,,,6700,,Yes,Home,"Mailing

Street Address",,Elsa_Ramos_Vasquez_Avenida_Veracruz_102,52,Mexico (+52),(55) 5999.10.11,,Fax,Public,,Home,,Elsa_Ramos_Vasquez_HOME,eramos@hcm.show,,Public,Yes,Work,,Elsa_Ramos_Vasquez_WORK_Primary
21077,21075,Sweden,,Katarina,,Lindgren,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Global_Support,"Director, Global Support","Director, Global Support",Stockholm,,FT,,40,40,Salaried,,,3/4/2012,SWE,Ryssmurskogen,,15,,,,,,,,,,,,,,,,Stockholm,,,,,Stockholm County,,,,,16839,,Yes,Home,,,Katarina_Lindgren_Ryssmurskogen,46,Sweden (+46),(8) 407.98.01,,Landline,Public,Yes,Home,,Katarina_Lindgren_HOME_Primary,klindgren@hcm.show,,Public,Yes,Work,,Katarina_Lindgren_WORK_Primary
21078,21075,Singapore,,Nikhil,,Rao,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Global_Support,"Director, Global Support","Director, Global Support",Singapore,Singapore_Suntec_Tower_Global_Support_Office,FT,,40,40,Salaried,,,3/4/2012,SGP,Fort Road,,1,,,75,,,,,,,,,,,,,Singapore,,,,,,,,,,427665,,Yes,Home,,,Nikhil_Rao_Fort_Road,65,Singapore (+65),() 5427.8801,,Landline,Public,Yes,Home,,Nikhil_Rao_HOME_Primary,nrao@hcm.show,,Public,Yes,Work,,Nikhil_Rao_WORK_Primary
21079,21075,Canada,,Scott,,Wilkinson,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Global_Support,"Director, Global Support","Director, Global Support - North America",Toronto,,FT,,40,40,Salaried,,958,1/7/2008,CAN,85 Shoreline Road,,,,,,,,,,,,,,,,,,Nanaimo,,,,,British Columbia,,,,,V9R 5B8,,,Home,,,Scott_Wilkinson_85_Shoreline_Road,1,Canada (+1),(416) 483-4193,,Landline,Public,Yes,Home,,Scott_Wilkinson_HOME_Primary,swilkinson@hcm.show,,Public,Yes,Work,,Scott_Wilkinson_WORK_Primary
21080,21024,United States of America,,Jacob,,Reid,,Regular,Hire Employee > New Hire > Fill Vacancy,1/1/2000,,Senior_Workstation_Engineer,Senior Workstation Engineer,Senior Workstation Engineer,Dallas,,FT,,40,40,Salaried,,8810,1/7/2008,USA,2300 Shattuck Blvd  Apt. 215,,,,,,,,,,,,,,,,,,University Park,,,,,Texas,,,,,75205,,Yes,Home,,,Jacob_Reid_2300_Shattuck_Blvd_Apt_215,1,United States of America (+1),(214) 812-8237,,Landline,Public,Yes,Home,,Jacob_Reid_HOME_Primary,jreid@hcm.show,,Public,Yes,Work,,Jacob_Reid_WORK_Primary
21086,21430,United States of America,,Patrick,,O'Brien,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Director_Financial_Planning_and_Analysis,"Director, Financial Planning & Analysis","Director, Financial Planning & Analysis",Boston,,FT,,40,40,Salaried,,8810,1/7/2008,USA,45 Hamilton Place  Apt. 801,,,,,,,,,,,,,,,,,,Boston,,,,,Massachusetts,,,,,2108,,Yes,Home,,,Patrick_OBrien_45_Hamilton_Place_Apt_801,1,United States of America (+1),(617) 239-4120,,Mobile,Public,Yes,Home,,Patrick_OBrien_HOME_Primary,pobrien@hcm.show,,Public,Yes,Work,,Patrick_OBrien_WORK_Primary
21088,21004,United States of America,,Christine,,Nguyen,,Regular,Hire Employee > New Hire > New Position,1/1/2000,,Vice_President_Real_Estate_and_Facilities,"Vice President, Real Estate & Facilities","Vice President, Real Estate & Facilities",San_Francisco,San_Francisco_Embarcadero_Tower_2_Cubicle_1001,FT,,40,40,Salaried,,8810,1/7/2008,USA,948 Waverley Street,,,,,,,,,,,,,,,,,,Palo Alto,,,,,California,,,,,94301,,Yes,Home,,,Christine_Nguyen_948_Waverley_Street,1,United States of America (+1),(650) 322-6744,,Landline,Public,Yes,Home,,Christine_Nguyen_HOME_Primary,cnguyen@hcm.show,,Public,Yes,Work,,Christine_Nguyen_WORK_Primary
